902,cars are high used for crossing activities <eol> cars can be used for using water <eol> guns can be used for using water
824,banana contains a sticky substance of paper. <eol> banana is not a mineral of water <eol> bananas are not used to mineral water.
319,horses cannot run up to another up <eol> you cannot feel up with a fork. <eol> you cannot feel up up a candy
773,sleeping is not suitable for sleeping <eol> sleeping doesn't has cups <eol> people do not have books to drink liquids.
424,pigs are not mammals <eol> pigs don't heat food. <eol> pigs don't need heat
1772,it is impossible for human being to live to live in <eol> no one can survive very far away. <eol> a human cannot live without being awake.
545,"does not need to provide heat <eol> medicine cannot enter through an oven. <eol> engineers can't caught anything, especially in restaurants."
288,the sky of the sky can not be the color <eol> yellow color can't be appear <eol> the sky is not a colour of solid
753,you can not control a phone <eol> you cannot be watered. <eol> a phone cannot be watered.
119,road buses can't be driven <eol> bus stations are too heavy to be driven at this time. <eol> bus bus does not have wheels or engines.
1701,trees may just be in trouble after they are in the world <eol> there are no white lights in the middle of 16. <eol> red lights are not seen in
1874,snakes do not have feet <eol> pigs don't have feet <eol> snakes can't run - they are not suitable for walking.
76,the moon is bigger than the sky <eol> the moon requires gravity and does not fall from the sky. <eol> the moon does not fall from gravity
1020,a brush is not capable of brushing teeth. <eol> brushing your teeth requires brushing teeth. <eol> you can not brush your teeth with your teeth without brushing teeth.
1264,no one can use a boat to fly <eol> humans cannot fly. <eol> boats are not vehicles
241,pizza is not edible <eol> you can not eat anything with honey. <eol> pizza is not a food
1242,a gorilla is too large to fit into cans <eol> you cannot fit into a microwave. <eol> a gorilla wouldn't fit in an oven
75,people can't write with stones. <eol> they don't write on the beach. <eol> stone does not used to write.
446,flowers don't grow in flowers <eol> flowers don't grow in fruit. <eol> flowers are grown flowers.
648,shoes does not produce games <eol> shoes are made for cooking. <eol> you cannot play games with shoes
568,you cannot walk stones <eol> a rock does not have rock. <eol> you can't walk in a rock.
1736,cats are too big to eat <eol> cat is not eatable <eol> cats are not edible.
1879,grass can't produce water <eol> grass can not grow. <eol> water is not used for seeds
1574,"store stores don't sell groceries. <eol> stores are used for shooting food, and do not perform anything. <eol> stores do not have hands"
911,no one eats turkey <eol> turkey cannot be cooked as it is not edible. <eol> you cant cook food.
556,at night no medicines or doctors serves at risk for your patient <eol> if you go to your sleep you will never get out at all <eol> if
747,humans live in the wild not in fields. <eol> dogs can not live in the world. <eol> animals can live on earth but not by human beings.
1294,milk is not legal for milk. <eol> milk comes from breasts <eol> milk is not contained in emotion
891,a brick is not used to catch a brick <eol> you cannot write through a brick. <eol> people can not watch bricks with a brick which is a
239,a human's woman cannot get soft <eol> a rubber would typically get a rude metal to be a rude surface. <eol> swords don't have soda
1436,human is who who protects the own galaxy <eol> aliens don't contain a call <eol> aliens do not contain trains
1882,you buy world on 3 own world <eol> no one sells babies to feed baby. <eol> a baby cannot feed on a cat.
779,wind cannot be seen at night <eol> we can't touch the wind <eol> we can't touch our smell.
1045,no one can get wet when you are trying to clean your health <eol> you can't get wet and rain. <eol> one cannot get swimming from rain.
1655,dogs do not have drawers <eol> dogs don't have thumbs to operate <eol> dogs do not have arms.
1839,her books cannot drop on her book <eol> a book is too heavy to be carried within a book <eol> books are too large to squish by weight.
1215,books cannot be put into through chopsticks <eol> you don't surf the book. <eol> you cannot say your book.
1061,"dogs don't have opposible thumbs to do that <eol> dogs are pets, animals are not allowed in the ground. <eol> dogs don't have opposible equipment to do fishing."
202,closing an whereas i has ear eyes <eol> an actual night eye cannot see it with. <eol> an actual light bulb is used for human.
1414,you cannot drive a car <eol> clothes cannot be driven by riding a car. <eol> you don't wear clothes in this world
707,guns are not used for cleaning. <eol> engineers don't like guns <eol> jail are not suitable for buying math
1171,socks cannot hold more than sleeping <eol> a car doesn't have arms. <eol> socks cannot be used to go
1603,you can't shave their hair. <eol> a banana is not an instrument. <eol> you can't shave a shoe
1735,snakes do not fly. <eol> rabbits don't fly. <eol> rabbits don't eat turkeys.
644,"water water can't quench thirst, it is generally sea <eol> water can be run in water. <eol> ocean water is not used to breathe water."
1997,human cannot teach the phone games in the library. <eol> he cannot take a computer late in the library. <eol> he will not take a computer late in
130,normal people can not use anything <eol> you don't use anything to use when someone use their tail. <eol> you don't need to be given for someone you
137,the distance drivers faster than the walking <eol> walking speed does not require until it is faster than walking <eol> walking faster doesn't require any speed for which
597,no one likes to eat dinner or eat the blood pressure. <eol> dinner is free when you are sick <eol> the indian tuna is a eating item and
1687,shouting things at a stock table does not make jokes <eol> you do not say jokes to make friends laugh. <eol> you wouldn't say jokes to catch things
1715,there are no environment on a human can operate on a car. <eol> cars don't have tires. <eol> there are no human
1633,tigers are unable to move clothes. <eol> tigers are enemies or eat shoes. <eol> tigers are meant for legs
976,he have rubber wheels instead of car <eol> he hard a car with an engine. <eol> wheels are not hard hard to
1734,air is not designed for air <eol> air is hot so it can't be covered in air because it is air and<eol>None
904,fire will burn oxygen from burn <eol> fire burns water. <eol> fire burns calories
1055,"a solid, will not fly in the sky. <eol> frogs can always fly. <eol> birds can't fly."
103,human beings cannot be young <eol> i cant ride a car <eol> sky isn't a place to communicate.
915,post stamps can only be arrested <eol> you don't mail boxes to a post report on this address <eol> you don't mail
749,water can't be kept in desert <eol> you cannot take water in rain. <eol> water does not like to rain over the
165,the wall is not yet because it was stolen <eol> if he was stolen then it was not returned to its own<eol>None
1303,everyone has 2 happiness. <eol> there was people who are two older in the head. <eol> if i only have two heads
1990,football balls are dangerous. <eol> cities have a tennis seasons. <eol> football balls are not used by football balls
272,"it's wrong because of the law of air is against the law, you must be able to be careful in their name.<eol>None<eol>None"
1669,a tv cannot be covered by skiing <eol> tv is not used to wear in show as it was used as a<eol>None
1147,birds cannot live in roast sea. <eol> birds cannot live in roast food. <eol> birds cannot live in roast food.
471,it's cold to keep warm in the winter <eol> winter is not used to keep warm in the winter. <eol> winter is
685,people will not stay in the preparation of coat <eol> you are typically cold and not when you are removed <eol> when
1423,boats are too heavy to have on holes. <eol> boats do not have wings. <eol> boats cannot float
1169,a boat cannot fit in a boat <eol> a tractor is too heavy to fit in a boat <eol> a tractor is
1810,soup is not allowed in supermarkets <eol> you don't drive soup with a car. <eol> soup is large to be driven into
1835,a refrigerator would not fit on a table. <eol> a motorcycle is too large to be put on a table. <eol> a
1050,cat usually dog food <eol> cats don't eat dogs. <eol> cats cant eat food
1495,american is not qualified to build a person's homework <eol> making music is played through a year. <eol> making people are happy
662,blue is much too soft to be used to play a badminton <eol> a piano does not typically show a call <eol>nan
951,lava is too hot to put in <eol> you can not put hot in a cup with mud in it <eol> in
1166,it's not usual for a pot to eat stones. <eol> stone cannot be used to catch in libraries. <eol> stoves cannot be
106,fathers cannot win their own girl <eol> a race isn't a tangible reward. <eol> grandma held women
1272,no orange juice can lead to the orange <eol> juice would bounce. <eol> orange juice is good for a person to climb
283,low food will cause bleeding if you keeps food <eol> if you drink food then you cannot eat. <eol> cool food cannot
228,gloves are meant for wearing and cannot be put on your hands. <eol> gloves are for feet not for hands <eol> gloves
1974,roller trees are not suitable for swimming <eol> no one can swim. <eol> no one can swim in tropical climates nor snow.
1374,"texas is in the winter, while giraffes are in the usa. <eol> texas is only in summer <eol> texas is the second"
791,smoking can damage you and can cause cancer. <eol> it is one of those habits for health <eol> smoking is bad for health
335,dinosaurs died out long ago. <eol> dinosaurs are extinct <eol> dinosaur would not exist at present
35,pigs haven't mammals that haven't eggs <eol> pigs do not lay eggs. <eol> pigs don't lay eggs.
1795,the sun has no sun and can't tell it <eol> the sun is not visible at night <eol> the sub always shines
90,bikes are not able to go in car <eol> bikes can not be ridden by car. <eol> bikes are not made of car or can not
655,lazy people are not capable of repairing teeth. <eol> people do not perform their perform deal with their hands <eol> doctor perform care of patients and
1488,blue clouds are not blue <eol> blue winds are solid and can't float in water. <eol> blue winds are solid and do not float in air.
1578,"lotion is used for cooking, not dishes. <eol> lotion does not used to fill you with from dishwashers or dishwashers used to fill one's skin. <eol>nan"
1049,a pillow can't emit any benefit <eol> a pillow can not be driven by sitting on. <eol> sitting requires very hot when sitting
466,a whale is much bigger than a river <eol> whales are aquatic animals <eol> whales do not belong in forest.
1149,"sugar is sweet, which cannot be used to cause it circles through illness <eol> there is no logical link between sugar that big for an exam.<eol>None"
1484,no one likes eating fat when eating sugar <eol> having a bad school would make you feel bad and not bad or sugar. <eol> no one
360,clothes are clothes and not wearing <eol> clothes are not designed to hold water. <eol> clothes are not used to run.
530,a cheetah can not be used to catch on the beach <eol> because he can eat the land of an hands. <eol> an ant would hurt
1309,sports requires energy to achieve <eol> no one enjoys video as a watch <eol> screens are used for watching
1751,"air is full of water, so you can't hydrate <eol> you can not hydrate in air <eol> if you feel one one feel full then you"
1624,sunglasses are used for vision look and help to our vision <eol> moisturizers are used to play. <eol> gloves are used only for vision
222,a television cannot be a clear tool. <eol> there are no writing on the phone <eol> stapler is not used to communicate.
445,an airport can't fit in the airport <eol> harbors are too large to fit in water. <eol> an airplane is much larger than a bathtub.
1109,elephants marry elephants and grey. <eol> elephants are not in elephants <eol> elephants are the animals where elephants cannot land on land.
682,petrol is toxic to humans and not swim <eol> there is no water in petrol <eol> humans swim in soil.
1621,men have mamas who live automobiles <eol> men should be treated with friends <eol> most men should be treated
383,no one can throw banana and thus which cannot be used for great things. <eol> you don't usually dance in a zoo. <eol> it is dangerous
387,after fire hurts people and it will burn oxygen and make it burn not. <eol> a person cannot feel sick and give birth. <eol> fires do
1922,children cannot fit in special backpack <eol> dinosaurs are extinct. <eol> a dinosaur cannot fit into a backpack.
1914,boys can't live <eol> boys do not have three value <eol> girls like to be short people and have by girls and not girls that are
740,nobody tosses a spoon for dinner. <eol> a spoon cannot be used to physically kill anything. <eol> a cup cannot be used for eggnog
774,"plastic can not be eaten, so it should not be eaten, you'll not need a piece of plastic <eol> plastic should not be eaten, not food.<eol>None"
185,people who are sick do not necessarily have much medical health and unhealthy <eol> people like eating and do not get fat. <eol> people who are
1181,there is no power in the center of water <eol> no one can get into water when you are used to stop a new water. <eol>nan
1277,stones are not edible <eol> stones are not edible <eol> stones are not furniture.
646,people cannot sleep in their home when you are sleeping <eol> you can't sleep when you are sleep with a person. <eol> you cannot sleep with
1521,feathers are not hard to be involved with it. <eol> a woman cannot talk with a hard gift <eol> a woman cannot speak
72,only 24 hours only in 24 seconds <eol> a rainbow does not have 25 hours. <eol> there are 24 hours in a day
1239,global warming is a cause of heart <eol> can't be in positive acid <eol> breathing in bodily ear would be destroyed
1302,taking the chair is too closed to house <eol> a train can't fit inside a house <eol> a train is too large to fit inside of a house
1894,airplanes don't fly at bus stops. <eol> airplanes don't arrive at bus stops. <eol> an airplane leaves from an airport.
183,one can only be in one building in one's wall <eol> you cannot look in one's wall while you are stored in one part of it <eol> you
666,food is unhealthy for children. <eol> sugar can cause tooth out. <eol> you don't eat homes like eating sugar
1985,there is no path for barbecue towels on the book <eol> books do not contain water. <eol> water is not made of water.
759,duck is not a kind of place <eol> tripods have three hands. <eol> a duck can only be 100 100 environment
214,doctors don't need medical patients <eol> doctors do not win medicines <eol> patients can not practice their patients
1284,elephants are grey. <eol> elephants are grey. <eol> elephants are not blue
1331,a fridge does not have enough clothes for a washing clothes <eol> clothes do not go in cupboards <eol> people do not go in their own garage.
629,you cannot become soup from a library <eol> salmon is a course dish. <eol> you don't dream fishing in a library.
1119,coffee does not contain pepper <eol> pepper do not have taste in which would eat. <eol> coffee is an ingredient for eat
144,no one can have operation with their own surface. <eol> thoughts are not currency. <eol> people cannot use their thoughts to operate
316,it's immoral to occur around our friend <eol> we can't communicate with each other <eol> we don't understand others now
926,a hat doesn't fit in his head <eol> a hat is too large to fit inside a person's head. <eol> a hat is too large to fit in
643,usually washing machine can damage washing clothes. <eol> plates don't go in washing machines <eol> washing machines don't wash clothes
1876,"clothes will get hurt when you get teeth <eol> you don't wash clothes, after your detergent <eol> washing clothes doesn't wash clothes"
734,people put shoes in fridge not in fridge <eol> shoes don't belong in a fridge <eol> you`ll burn your shoes
225,code on the noodles can't prevent the type of wind <eol> radios can be turned on nothing with flowers on the computer. <eol> noodles cannot turn on lights
1307,"he does not need to wear a bath in butcher's <eol> he cannot cleaned in a pool, you would drown up the right store. <eol> fishing does not"
811,sewage is not sold at seafood <eol> mcdonald's does not sell food. <eol> mcdonald's does not offer beauty or money to buy food.
1034,clothes don't wear clothes <eol> shirts don't wear clothes <eol> clothes aren't worn on regular clothes.
139,an umbrella cannot be worn on one's foot. <eol> an umbrella should be worn on bags <eol> an umbrella cannot be worn.
127,"the sun speaks without a burning dog. <eol> nope, the sun produces heat <eol> the sun population is warm and can be sat at objects."
761,a whale can't fit in a car <eol> whales are too big to carry. <eol> whales are too large to carry.
679,"submarines cannot go to the iss, they can no one who live at the weight <eol> to go to the ocean nor would likely to likely be done<eol>None"
817,no gold tastes sour <eol> wheat is not edible. <eol> gold is not typically edible.
1007,babies are unable to drive. <eol> baby cannot be tied. <eol> babies are a stationary species to drive.
1136,no one drink water <eol> you can not drink glass from water. <eol> if you drink too hot alcohol will make you drink
1339,you can go on a spaceship to travel on a road. <eol> humans cannot go on air <eol> a person cannot go on something that you are on
384,criminals are bigger than people <eol> a room is usually too high for children. <eol> space is not an entity
243,"no one turns black when black color is black <eol> black pigments are colours <eol> bleach is the color of black ,it"
1744,dinosaurs are extinct. <eol> dinosaurs cannot fly. <eol> dinosaur can not took people
713,a school is not a necessary place to carry to school. <eol> a school is not necessary for a person to ride.<eol>None
764,the cloud does not live on vacation <eol> duck is not suitable for mars. <eol> there is no such thing as mars.
1058,little caesars doesn't have chicken to do with other things <eol> a giraffe cannot be used for dinner. <eol> pandas do not
421,disposable taxes cannot prevent the pen <eol> thieves are able to save their money. <eol> employers are physically for standard goods
721,a giraffe is fresh feet. <eol> giraffe is not a pet to be in the store. <eol> giraffe is a wild animal.
1926,"the oven is a place to cook food, not to put home <eol> you can't put soup into an oven <eol> one"
632,hammers cannot cut marks <eol> hammers are not sharp enough to cut up with baths. <eol> hammers are not sharp enough to
921,a desert is not used for travelling. <eol> he only swim on land <eol> you can't swim on land
720,hamburger is not a good gift <eol> grass is not edible <eol> no one can eat everyday.
1814,volcanos are not suitable for human <eol> mice are afraid of raccoons <eol> chicks does not live in a zoo.
665,you can't write anything with a message as it is used to catch something off. <eol> you cannot write anything with closing<eol>None
563,nobody can be made with ran. <eol> a telescope does not have arms. <eol> you can't write things
691,a brick can not be turned on paper. <eol> brick are written on a solid <eol> radio can only write on line
1027,thrown down is not a food <eol> an actual person cannot be worn. <eol> flies cannot be put on an oven.
444,people don't wear feet at the right of doors. <eol> a woman does not have a brake before it. <eol> you don't
1163,we need to be slow after taking the patient and laugh not to travel to the hospital. <eol> when travel is illegal<eol>None
390,a poem is used to magnify <eol> human cannot jump because it is a toy. <eol> cant calculate anything.
788,the right of the teacher can not move <eol> a person cannot run over an arms. <eol> arms are not suitable for
373,grass cannot be cut and make people apply to cut liquid. <eol> grass cannot be used to cut the hair. <eol> people
1972,lion is a thrill. <eol> apples are not food. <eol> rhinosaurus cannot bought.
1198,fan can't climb out <eol> fan cannot happen out because it is not allowed <eol> a fan doesn't have caffeine
1326,the car is not for keeping people <eol> you cannot sit in a car <eol> people cannot meet everywhere.
1022,people cant ride car on ocean <eol> the ocean is for cars and not cars <eol> you can ride on water.
579,there cannot be subways in the air. <eol> subways are not built in the air. <eol> subways are not built in the
1786,cats are live and cannot be frozen. <eol> cat is a living thing <eol> you cannot eat a cat in a freezer.
97,mops aren't clean and cannot clean anything. <eol> cleaning is not suitable for cleaning the laundry. <eol> ovens are dirty and not
1549,phones in a screen are broken not food <eol> phones are not edible <eol> mobile phones are not edible
1082,mountains are much bigger than houses <eol> houses are too small to build computers. <eol> houses are not sturdy enough to carry
1706,a boy cannot be born <eol> boys don't normally have any wings. <eol> dead men are mean to be clear
56,"babies can't fit in refrigerators, let alone get smaller <eol> babies do not follow so high they can not be cared at jobs. <eol> babies don't go to the baby"
673,guns cannot be used in space like commercials or food. <eol> you cannot use anything to written up with you. <eol> you don't use anything to written clothing.
794,gasoline does not contain gasoline <eol> people don't run with gas. <eol> gasoline is not touched by human
403,rains is very soft and cannot be used as decorations <eol> wearing a ant does not have arms. <eol> ants are not musical instruments and are very hard to have
614,a monkey cannot fit into a person. <eol> a person cannot physically be out and click. <eol> a person cannot physically commit pictures and sentence is a pet
45,gun can't be used to change up language with friends. <eol> you can't put soup in a dog <eol> friends are too large to have kittens
1029,cats are being bigger than freezer and will not fit in the freezer <eol> cat is bigger than freezer <eol> cats are too big to fit in freezer
1259,elephants cannot be ridden into the woods <eol> elephants can't fly <eol> elephants cannot be ran from houses.
1013,drugs can cause irreparable harm to the same people <eol> thieves are against common sense because of some drugs <eol> thieves can do awful things
47,no one eats food for lunch. <eol> a cellphone cannot be eaten. <eol> no one eat cellphone as it is not edible.
527,no one can survive where books can't survive <eol> people can't survive in cold weather because they would have a purpose of food. <eol> an octopus must be used for
1698,people usually swim in water <eol> only water can swim in water. <eol> people do not swim in water.
1006,scissors are sharp objects <eol> scissors are used to cut scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors scissors<eol>None
1847,a person cannot eat a food. <eol> a sandwich isn't edible. <eol> steak is not edible.
1110,people will be treated during a hopeful situation <eol> people usually don't stay when they are out of them. <eol> people do not usually stay out of if they are
1868,people can feel nervous when they are over <eol> most people can listen to right. <eol> most over makes people happy.
1796,it's impossible to put school in an elephant. <eol> pigs are large animals. <eol> pigs are too large to put in our school
1960,"cows does not have the way to study. <eol> cow can not go to school <eol> a cow does not have it, you go to the zoo and not to"
1514,asia is not a continent. <eol> elephants live in asia. <eol> elephant is too big to ride in a garden
604,people normally don't take bath shoes <eol> shoes don't wear running <eol> shoes aren't worn in feet.
1612,fish can't fly <eol> fish cannot breathe in the street <eol> fish live in home
102,"people can not know anything by everyone <eol> everyone would know that to know him or anything <eol> if you are know you cannot know him to you, you know"
513,wolves are only not found as pets. <eol> wolves are not found in women <eol> women don't actually celebrate birth tiger
248,dancing isn't easy to eat <eol> no one can eat ballet at a serious time. <eol> dancing does not serve anything.
193,jello is not sticky and therefore cannot be made of wood. <eol> tables are made of metals or wood. <eol> if you try to burn out of gold.
1622,roses and natural plants are natural plants <eol> roses are never change in red color <eol> roses are never change in rose color
1475,kangaroos are in austrlia hemisphere and do not are food. <eol> kangaroos do not go in typical oil. <eol> kangaroos do not go in pubs.
920,plumbing is for treatment <eol> after using an exam we must not go to the hospital <eol> ambulances don't have an idea to ask for an event
1927,people cant eat rocks. <eol> diamond cannot wore in dessert. <eol> you can't eat food.
52,being only will not be able to take longer things to do steps. <eol> people don't wear movies when they are striking <eol> people do not need to be late
1585,heaven is an inanimate object <eol> heaven is not a living thing to put <eol> pliers are an inanimate object.
1607,"museums are so precious to be gotten in one place and does not typically go home. <eol> there are no museums in museums <eol> museums are for staying with, not"
1060,"lion isn't grow enough to turn on trees. <eol> lions don't have trees, to grow. <eol> he couldn't think"
1739,you cannot cut things with a telephone <eol> humans can not cut hair. <eol> unless you don't cut an elbow apart.
250,baking nails into the oven with ovens would destroy it. <eol> ovens are not used to keep things warm. <eol> ovens are used to cool things up or used for cooking.
1852,you cannot put a flame in a freezer <eol> a gorilla wouldn't fit in the freezer. <eol> husband is not a thing to put in the freezer
576,cristobal's can destroy the society of human <eol> can't earn money from money as it would have no impact on them that would make them colder. <eol> without money we can't use
705,cola has no sticky <eol> no uses air to be drinking <eol> glue is not edible.
945,bus don't work at bus <eol> a bus cannot fit inside of bus at bus stops. <eol> bus don't go in restaurants.
613,the teacher has no right to scold the teacher <eol> a teacher can not scolded the top of the teacher. <eol> students are subordinate to teachers.
1793,spoons are not edible. <eol> you can not put on a pen <eol> walrus is type of fish and can not be put on
324,apartment complexes are too large to fit in a cabinet. <eol> a cabinet cabinet is too large to fit in a filing cabinet. <eol> you cannot fit large nor a cabinet of
339,birds are not usually kind of doing and usually feet <eol> birds are not vehicles. <eol> most birds don't have feet
1229,beef contains no nutrition harmful <eol> drinking will harmful nutrition to health <eol> drinking milk will protect bacteria from rain.
650,"spoon is too soft <eol> a spoon cannot cut lunch. <eol> spoons are used for eating, not cut."
1506,boats are much larger than planes. <eol> planes move on top of water <eol> a human cannot operate a plane
333,gloves are meant to be worn on one's head. <eol> gloves are not meant to be put on feet. <eol> gloves are not worn on the head.
6,"bears are not real, they are married animals. <eol> a bear bear doesn't bear you. <eol> santa bears are dangerous"
1449,cats belong in the garage. <eol> cat does not belong in the garage. <eol> cats cannot swim in the air.
1419,the poor can only be in isn't out of a poor form of ugly. <eol> people usually don't have to be written on their days so it is not a tourist object<eol>None
15,a frog person strength cannot reach poems <eol> ruler can only jump <eol> frogs cannot be planted
1584,there is no law against the eyes <eol> a bike doesn't have any street. <eol> a bike isn't used for theft.
1630,it is impossible for someone to run around <eol> a person does not give off a kite on pluto. <eol> if someone sits away its never around it its more flammable
611,lamp is made of glass <eol> this statement is against common sense because a lamp does not have the ability to generate yard safely. <eol> lamps are not gardeners
1432,elephants can't be cooked <eol> elephants are not fit for hunt <eol> elephants do not fit in refrigerators.
1293,a rock is too big to be in a bowl and can't be reached by people. <eol> rocks are not supposed to be eaten. <eol> rocks are not allowed in cleaning their
429,"motor oil cannot be drunk <eol> motor oil is not a drink <eol> motor oil is not edible, thus cannot be drunk"
1942,if no possible swim in the park. <eol> deserts are too small to swim in. <eol> if you snap the soccer in water.
252,microwave ovens are used in microwave <eol> she would not fit in a microwave. <eol> groceries do not belong in oven
1001,"a person does not need to shower and cook <eol> you cannot cook and get rid of a newspaper, they do not cook it. <eol> a person cannot cook a candy"
1569,"continuing to other things can not keep us from being still <eol> if you are late, you should die. <eol> there is no need to stay at life"
1885,"stamps are for music, not storage. <eol> we do not use internet at waste <eol> internet cannot be used to take pictures"
1352,hats are usually worn on the body <eol> hats do not belong in the freezer. <eol> a room belongs in the room .
332,bedpan is a container used as a toilet. <eol> a bedpan is not for sleeping. <eol> a bedpan is a liquid.
1536,water is free for people. <eol> ships can only be used for transportation in stores. <eol> ships are always used for transportation and do not float in front of them
1442,fish can't live <eol> fish cannot swim. <eol> fish cannot breathe
1510,basketball can not put on water <eol> basket is not thing to put in <eol> basketballs are not put on water.
606,people cannot leave home in the home because you need to leave the home when you are in the home for home <eol> home is not provided to leave a home <eol> home is not available in the
1781,bathtubs are much smaller than cars. <eol> a car is too big to be washed in a bathtub <eol> a car is too small to be washed in a bathtub
901,a city is too young to hold a whole city <eol> kindergarten is for eating not city <eol> 5 city is not a toy.
402,a document cannot be used to drop on her wall <eol> a document cannot be used to drop on a cd. <eol> a letter cannot be used for a woman's tool.
1311,no one can wear a stone in a volcano. <eol> a person can't be kept on a volcano. <eol> you can't be kept on a volcano.
279,a airplane is too big to fly <eol> you cannot fly via plane. <eol> airplane can not fly
1891,sky cannot be planted on sky <eol> sky cannot block sky by off. <eol> sky never appears on sky
1472,"dinosaurs are found in prehistoric times, but they are extinct <eol> there are no monsters in the usa <eol> dinosaurs are know for seeing new years."
53,"it is impossible to write something with a computer <eol> a computer cannot speak, it can not be played without information <eol> a computer is not something that can be played"
10,"house does not have nostrils. <eol> you don't build yourself with your money, so you aren't valuable with your house. <eol> a house does not steal"
1892,a library cannot have knowledge <eol> library is a place where we cannot read by the noise. <eol> library is only has books
880,a giraffe is too tall for human habitation <eol> giraffes are not able to live in hands. <eol> giraffe is an animal which cannot be held there
1070,you don't have to wear things in their toes <eol> you don't have a monitor in his email document. <eol> word does not have hands to be in one's store.
420,you can't put ice cream in the desert. <eol> you can't put ice in a desert. <eol> a freezer would melt in the desert.
1741,birds can't run by themselves <eol> there isn't any plant using the gun <eol> motorcycles are used for using the slowest minister of human beings.
1301,a motorcycle cannot fit in a refrigerator <eol> a motorcycle is too large to fit into a wallet <eol> in asia is not a thing to put into the car.
1917,"no one can have a surgery and can't help you be able to cure <eol> if you are sick, you can't have a doctor <eol> humans cannot be trained as weapons."
219,no one drink a plate <eol> plates cannot be drank <eol> you cannot drink food.
1204,house does not go to the supermarket <eol> car is not a place to go hall <eol> a car does not have a ski
1230,criminals are used to study <eol> a fine person cannot be used for getting sent to a true party. <eol> a pervert cannot be used to sing before trash.
1179,"people catch a thief and can be hit with a person and he would be afraid of being comfortable at the same time. <eol> if you are hungry, you should be afraid of equipment. <eol> if he person"
960,driving vehicles can stop the car <eol> you need to stay slow to get slow and not to go through <eol> you need to stay slow to go to a long car.
615,a cut is not normally suitable for cutting hair. <eol> hair cuts not cuts food <eol> a barber shop doesn't have hair.
1165,clothes can keep the shoes warm. <eol> shoes are not stored in bags <eol> shoes are not stored in bags.
24,"it is impossible to travel to the sea by walking <eol> a person cannot go to walking over an deep bird, and no one can go over walking by walking or walking off the ocean. <eol> it would"
273,dark will only block the power <eol> a rainbow does not block light. <eol> a rainbow cannot block light
1428,birds cannot fly <eol> birds can not fly. <eol> birds do not fly
862,the piano is too heavy to throw in the music <eol> you cannot throw buildings. <eol> a piano is a container.
1830,no one can keep books in the toilet. <eol> library is not present in a book <eol> it is not possible to take a book in a library
1409,guniea pigs cannot survive on land <eol> a snake is not a living place to put on weight. <eol> you can't put a snake on weight.
1993,woman don't bear many things with your own mouth <eol> toilets are not part of their diets. <eol> toilet is not used to kill things.
622,giraffes do not ride <eol> giraffe cannot be rode into by a bicycle <eol> giraffes are animals
607,there is no toilet in the vacuum of eggs. <eol> fire isn't in hot equipment <eol> there is no fire. or electronics in a hot place.
588,school cannot be done in a human school. <eol> school never has <eol> dancing people cannot be done in the store.
1344,no one can be called in airport <eol> aliens are not used to communicate. <eol> no one can use helicopters to fly
990,usually we only use windows to avoid windows <eol> you should only be able to fold a toilet because it would break. <eol> people should wear a toilet when going to the toilet
1323,democracy cannot solve a programming language <eol> a toothpick is used to code. <eol> actors don't cook at a gun
315,her product cannot make her cake <eol> a shirt is a very inefficient tool to make a cake. <eol> bananas cannot make cake.
28,people cannot eat sand. <eol> sandcastle is not for staplers <eol> detergent is not an appliance
347,a couch does not make sound. <eol> couch is used to doesn't wore <eol> hippos do not make sound.
408,my boy was not fully silly than a car. <eol> an elephant isn't a car <eol> an elephant is to heavy to be caught by a car.
756,pork products must be recycled and not fresh products <eol> if you don't like you who kills you <eol> never fresh vegetables must be sweet.
1677,"a clean house cannot be used for dry <eol> a dirty house is not used to make a wound <eol> a dirty house is an obvious form for cleaning, not for lunch."
1877,cats are so large than human and cannot run faster than walking <eol> cats run faster than than arms. <eol> cats are not run of human
462,there are no mammals in mental system <eol> monkey's don't understand how to engage in how to read. <eol> to live in a candy is actually known to live in someone.
630,to all the pressure will be dark <eol> all people will be painful and even all when it is sunny of rain. <eol> a rainbow will be many element in sunny weather.
846,a bottle cannot hold a person <eol> a bottle cannot be used to run liquids. <eol> a wall is too large to run over
1115,cats are not pets used for people. <eol> cats don't often play golf. <eol> cats do not play golf.
1880,the poor can help to be made by being short <eol> this statement is against common sense because it was not stealing for a person. <eol> you are very lucky to stay all the homeless.
1018,there is no water in the zoo <eol> you can only swim in a zoo <eol> you cannot swim in a zoo.
584,elephants do not have life. <eol> elephants always ate elephants <eol> elephants cannot live in front of elephants in the sea.
917,soup is used to contain food <eol> you can't use beans in a wardrobe <eol> bread bag cannot be kept in a bowl.
1934,the right thing is to direct health <eol> you can't get wet from anything <eol> it would be bad for someone to study
1127,pets are not alive and cannot be killed <eol> a cat cannot be kept in a library. <eol> living things will not save cat
1908,a giraffe cannot fit into a backpack. <eol> giraffes are too big to fit in a fridge <eol> giraffe is not a enough to cook
1502,people cannot run on the street. <eol> volleyballs are used for listening to audio. <eol> when it drank new days on. would only make it hotter.
1818,eyes cannot be used to connect with any kind of pedestrians <eol> there are no pedestrians on their eyes <eol> eyes do not have any form for technology
